recipes2_id,ingredients2_id,amount,unit
371,3,1,lb.
371,1103,5,cups
371,279,2,"15oz. cans"
371,10,1/2,tsp
371,65,"1/2 ",tsp
371,38,,
371,297,6,cups
371,49,1,Tbsp
371,1104,1,
371,387,1,handful
372,1105,4,cups
372,1106,4,cups
372,389,4,oz.
372,1107,1/2,cup
373,356,"5 ",Tbsp
373,1108,2,
373,205,3,
373,1109,2,"thick slices"
373,90,1,Tbsp
373,1110,1,
373,100,pinch,
373,507,pinch,
374,1111,1/2,lb.
374,697,2,"cups "
374,5,1,"10oz. can"
374,6,1,"15oz. can"
374,7,1/2,Tbsp
374,11,1/4,tsp
374,1112,4,"oz. "
374,146,2,
374,1113,3,
375,18,1,
375,95,3,
375,1114,3,
375,2,1,Tbsp
375,1115,2,
375,1116,6,cups
375,495,,
375,103,1,cup
375,21,2,Tbsp
375,96,1/2,cup
375,178,1/4,"cup "
375,21,2,cups
375,160,1/2,tsp
375,11,"1/2 ",tsp
375,32,2,Tbsp
375,63,1,cup
376,1117,1,lb.
376,1118,2,Tbsp
376,179,1,
376,1,2,cloves
376,95,4,
376,219,3,ribs
376,90,6,cups
376,181,1,"15 oz. can"
376,726,1,tsp
376,673,1,tsp
376,8,1/2,Tbsp
376,101,1/4,tsp
376,106,,
376,178,1/4,cup
376,11,"to taste",
376,269,2,tsp
377,1119,8,oz.
377,19,1,Tbsp
377,32,1,Tbsp
377,37,3,cloves
377,1120,1,pint
377,1121,10,
377,73,1/2,tsp
377,124,1/2,tsp
377,171,1,"15oz. can"
377,1122,4,oz.
377,1123,3,oz.
378,1124,5,
378,507,pinch,
378,2,1,Tbsp
378,37,2,cloves
378,1125,1/2,Tbsp
378,488,1/2,cup
378,32,1,Tbsp
378,1126,handful,
379,183,2,"15oz. cans"
379,37,2,cloves
379,98,1/4,cup
379,1127,1,
379,97,1.5,Tbsp
379,11,1/2,tsp
379,76,1,cup
380,39,8,oz.
380,639,1/2,Tbsp
380,702,4,oz.
380,182,15,"oz. can"
380,415,3,oz.
380,1128,4,oz.
380,255,1,pint
380,1129,6,oz.
380,1130,1,Tbsp
380,1131,,
381,55,1,Tbsp
381,21,1,Tbsp
381,223,1,Tbsp
381,90,1,cup
381,114,2,Tbsp
381,9,1/4,tsp
381,33,1/4,tsp
381,101,1/8,tsp
381,1132,,
381,916,1/4,cup
381,1133,1,tsp
381,873,1.5,cups
381,11,1/2,tsp
381,160,2,tsp
381,115,1,tsp
381,232,1,cup
381,1134,2,cups
381,1135,1,"15oz. can"
381,1136,1,cup
381,146,2,
382,98,1/4,cup
382,90,"1/4 ",cup
382,99,2,"Tbsp "
382,325,1,Tbsp
382,11,1/4,tsp
382,33,1/4,tsp
382,101,,pinch
382,1137,3,cups
382,1138,3,cups
382,1139,1,large
382,146,2,
382,1140,1/3,cup
382,317,1/3,cup
383,1141,1/3,cup
383,294,1,medium
383,1142,1/3,cup
383,112,,dash
384,1143,2,"10oz. packages"
384,969,1,"14oz. can"
384,1144,6,oz.
384,104,1/4,cup
384,344,1,pinch
384,32,2,Tbsp
384,37,2,cloves
384,62,8,oz.
384,51,1/2,cup
384,111,1/4,cup
384,1145,2,dashes
385,1146,1/4,cup
385,152,1/4,cup
385,91,1/4,cup
385,1147,1/2,lb.
385,1148,2,"3oz. packages"
385,146,3,
385,1149,1/4,cup
386,8,1/2,Tbsp
386,33,1/4,tsp
386,101,1/8,tsp
386,11,1/4,tsp
386,106,,
386,843,1,lb.
386,2,1,Tbsp
386,625,1/2,cup
386,32,1,Tbsp
386,366,4,"oz. "
387,722,1,
387,401,12,oz.
387,2,2,Tbsp
387,206,1/2,tsp
387,495,,
387,3,1/2,lb.
387,479,1,large
387,1150,2,Tbsp
387,197,3,Tbsp
387,8,1/4,tsp
387,33,1/8,"tsp "
387,11,1/4,"tsp "
388,2,"1/4 ",cup
388,99,1/4,cup
388,37,3,cloves
388,10,1/2,Tbsp
388,11,1/2,tsp
388,106,,
388,1151,6,
388,1152,1/2,cup
388,137,1/2,tsp
388,99,1,Tbsp
388,11,1/4,tsp
388,255,1,pint
388,155,1,
388,44,1/4,
388,1153,6,pieces
388,1154,10,oz.
389,2,2,Tbsp
389,37,2,cloves
389,230,1/2,tsp
389,11,1/4,tsp
389,1155,2,
389,3,1/2,lb.
389,2,1,Tbsp
389,273,1,small
389,32,2,Tbsp
389,229,28,oz.
389,230,1/2,tsp
389,106,,
389,556,1/2,tsp
389,104,2,"Tbsp "
390,2,1,Tbsp
390,1,4,cloves
390,1156,1,
390,95,1/2,lb
390,1157,1/2,
390,490,1,
390,56,1/2,lb
390,181,"28 oz",can
390,235,"8 oz",can
390,1158,1/2,
390,405,6,cups
390,1159,1/4,
390,8,1/2,Tbsp
390,10,1,tsp
390,220,1/2,tsp
390,994,,
390,99,1-2,Tbsp
391,1160,1/3,cup
391,21,3,cups
391,1161,2,tsp
391,11,1/2,Tbsp
391,65,1/2,Tbsp
391,460,1.5,cups
391,114,1,Tbsp
391,1162,4,"oz. "
392,1163,1,lb.
392,2,2,Tbsp
392,273,1,
392,1,3,cloves
392,219,1/2,bunch
392,673,1,tsp
392,8,1/2,Tbsp
392,101,1/4,tsp
392,106,,
392,298,1,
392,184,6,cups
392,1164,12,oz.
393,401,1,lb.
393,1027,4,oz.
393,272,4,large
393,63,1,cup
393,104,1/4,cup
393,206,1/4,tsp
393,1165,4,oz.
394,9,1/2,Tbsp
394,917,1,tsp
394,88,1,tsp
394,101,1/4,tsp
394,270,1,tsp
394,11,1/4,tsp
394,2,2,Tbsp
394,286,2,lbs.
394,157,1/4,bunch
395,1166,8,
395,415,40,slices
395,1167,4,
395,1168,,
395,1169,1/2,cup
396,1170,2,Tbsp
396,1171,2,Tbsp
396,370,1,Tbsp
396,150,1,tsp
396,152,1,tsp
396,95,1,"lb. "
397,1172,6,inch
397,156,1,
397,109,4,
397,1173,1,cup
397,272,2,large
397,1174,2,Tbsp
397,1175,4,cups
397,152,1,"Tbsp "
397,207,1,tsp
398,2,1/4,cup
398,99,1/4,cup
398,37,3,cloves
398,10,"1/2 ",Tbsp
398,11,1/2,tsp
398,106,,
398,283,1.5,lbs.
399,1176,8,oz
399,545,4,oz
399,111,1/2,cup
399,862,3,Tbsp
399,1177,1,cup
399,394,1,
400,1178,6,cups
400,1179,2,cups
400,1180,1,"15oz. can"
400,810,1/2,tsp
400,333,4,oz.
400,427,1/2,cup
400,146,2,
400,1181,1,
401,32,3,Tbsp
401,273,1,
401,21,3,Tbsp
401,103,1,cup
401,11,1/2,tsp
401,220,1/4,tsp
401,290,1/4,tsp
401,106,,
401,184,1,cup
401,1182,1,lb
401,21,2,cups
401,160,3,tsp
401,1183,6,Tbsp
401,11,1/2,tsp
401,256,1,cup
401,1184,2,Tbsp
401,63,1,cup
402,1185,1/2,lb.
402,179,1,
402,95,3,
402,219,4,ribs
402,1,2,cloves
402,280,2,cups
402,488,6,cups
402,100,"1/2 ",tsp
402,8,1,tsp
402,9,1,tsp
402,10,1,tsp
402,107,10,oz.
403,1186,14,oz.
403,1187,1,Tbsp
403,152,2,Tbsp
403,37,1,clove
403,91,1,Tbsp
403,808,2,cups
403,90,3.25,cups
403,11,1/2,tsp
403,207,1,Tbsp
403,1188,1/4,cup
403,1189,1,Tbsp
403,152,1,tsp
403,150,1,tsp
403,91,1,tsp
403,916,3,Tbsp
403,1190,1,tsp
403,1191,1/2,lb.
403,146,2,
403,210,1,Tbsp
404,2,1/3,cup
404,269,1/4,cup
404,1,1,clove
404,36,"1 1/2",Tbsp
404,11,1/4,tsp
404,535,10-15,cranks
404,1192,1/2,lb
404,1193,1,
404,1194,1/4,cup
404,1195,1/2,cup
405,87,1.33,cup
405,685,4,Tbsp
405,1196,4,Tbsp
405,737,2,Tbsp
405,88,1,tsp
405,58,pinch,
405,1197,2.67,cup
405,1198,,
405,1199,,
406,2,2,Tbsp
406,1,2,cloves
406,150,1,tsp
406,179,1,
406,97,1,Tbsp
406,8,"1 ",Tbsp
406,344,pinch,
406,367,1,"15oz. can"
406,1200,2,
406,183,1,"15oz. can"
406,405,4,cups
406,1201,1/4,lb.
407,32,"4 ",Tbsp
407,273,1,
407,1,2,cloves
407,95,2,
407,219,2,stalks
407,728,8,oz.
407,11,1/2,tsp
407,106,,
407,220,1/4,tsp
407,290,1/4,tsp
407,296,4,Tbsp
407,184,1,cup
407,103,1,cup
407,1132,,
407,1202,4,cups
407,1203,3,oz.
408,1204,12,small
408,99,1,Tbsp
408,91,1/4,cup
408,88,1/2,Tbsp
408,250,1/2,tsp
408,485,1,tsp
408,11,1/4,tsp
408,148,3,Tbsp
408,32,4,Tbsp
408,90,1/2,cup
409,87,2,Tbsp
409,737,1,Tbsp
409,1205,1,Tbsp
409,685,1,Tbsp
409,667,1/2,cup
409,21,1,cup
409,1206,1/2,cup
409,11,3/4,tsp
409,1207,1/8,tsp
409,1208,1/2,cup
410,1209,1,
410,91,1.5,Tbsp
410,1210,"1.5 ",Tbsp
410,11,1/8,tsp
410,492,2,Tbsp
410,21,6,Tbsp
410,296,2,cups
410,1210,1,cup
410,160,1.5,tsp
410,161,"1/2 ",tsp
410,11,1,tsp
410,32,4,Tbsp
410,479,1,large
410,610,1.5,cups
410,1211,,
411,2,1,Tbsp
411,728,8,oz.
411,1,2,cloves
411,507,,Pinch
411,32,3,Tbsp
411,21,3,Tbsp
411,405,1,cup
411,1212,1,cup
411,62,4,oz.
411,1213,20,oz
411,1214,3,oz.
412,55,1,Tbsp
412,1215,4,oz.
412,179,1,
412,1,3,cloves
412,1216,2,cups
412,530,2,
412,535,,
412,1217,3,cups
412,1218,15,oz.
413,1219,4,
413,1220,2,Tbsp
413,783,,Pinch
413,1221,1,
413,1222,2,
413,242,2,Tbsp
413,432,1,Tbsp
413,435,1/4,tsp
413,436,1/8,tsp
413,175,1,cup
414,348,3,lbs.
414,175,1,cup
414,1223,1/2,"Tbsp "
414,32,3,Tbsp
415,422,2,Tbsp
415,423,1,Tbsp
415,152,3,Tbsp
415,207,1/2,Tbsp
415,91,1.5,Tbsp
415,150,1,tsp
415,210,"1/2 ",Tbsp
415,1224,6,cups
415,156,1,large
415,53,1,
415,394,1/2," bunch"
415,789,1,cup
416,32,2,Tbsp
416,179,1,
416,1225,2,lbs
416,1226,1,
416,269,1/4,cup
416,1227,1/4,cup
416,11,1/2,tsp
416,106,,
417,659,4,slices
417,1,"1 large",clove
417,2,2,Tbsp
417,255,1,pint
417,276,2,Tbsp
417,343,1/8,"tsp "
417,32,1,Tbsp
417,11,,pinch
417,1228,"15 oz.",can
417,663,2,tsp
418,1229,2.5,"cups "
418,11,1,tsp
418,115,1/2,Tbsp
418,160,4,tsp
418,1230,1,pint
418,395,6,slices
418,1231,12,slices
419,2,2,Tbsp
419,35,1,Tbsp
419,1232,1/2,Tbsp
419,33,1/4,tsp
419,11,1/8,tsp
419,106,,
419,1233,3,
419,273,1,
419,1234,5,
419,430,5,
419,1235,2,oz.
419,1236,4,Tbsp
420,1237,2,
420,19,1,Tbsp
420,325,4,tsp
420,21,2,Tbsp
420,87,2,Tbsp
420,91,1/4,cup
420,172,1/4,cup
420,32,2,Tbsp
420,88,1/2,tsp
421,19,1,Tbsp
421,1185,1/2,lb.
421,179,1,
421,1,2,cloves
421,1238,1/2,lb.
421,1239,1,"15oz. can"
421,65,1/2,tsp
421,10,1/2,tsp
421,48,,
421,184,3,cups
421,90,"3 ",cups
421,1240,8,oz.
421,233,1/4,lb.
422,1241,2,tsp
422,91,1,tsp
422,667,1,cup
422,1206,1,cup
422,11,1/2,tsp
422,492,1,Tbsp
422,372,1,Tbso
422,716,1/3,cup
422,21,1.5-2,cups
422,1242,1,large
423,338,1,Tbsp
423,1243,6,
423,1244,Pinch,
423,1245,"20 oz.",can
423,427,1/2,cup
423,1246,1,
423,146,2,
424,452,6,
424,338,1/2,Tbsp
424,32,2,Tbsp
424,272,8,large
424,83,"4 oz",can
424,51,1/4,cup
424,1247,2,oz.
424,109,2,
424,776,,Pinch
425,1248,2,whole
425,32,2,Tbsp
425,371,1/4,"tsp "
425,115,1,Tbsp
425,88,1/2,tsp
426,186,1,cup
426,371,1/2,tsp
426,1249,4,Tbs
426,545,4,oz.
426,1250,1,cup
426,88,1/2,tsp
426,250,1/8,tsp
426,249,1/8,tsp
427,1251,1/2,lb.
427,1252,15,oz.
427,465,1,cup
427,1253,1/2,cup
427,411,1,
427,1254,8,oz.
427,1255,24,oz.
428,1256,1.5,cups
428,479,1,large
428,1257,1/4,"cup "
428,91,1/4,cup
428,371,1,tsp
428,11,"1/2 ",tsp
428,160,1,tsp
428,88,1/2,tsp
428,372,1/3,cup
428,103,2,cups
428,1258,3,cups
428,1259,2,Tbsp
429,498,8,oz.
429,1260,1,bunch
429,32,2,Tbsp
429,37,2,cloves
429,1104,1,
429,525,,
430,334,1/4,cup
430,1261,1/4,cup
430,99,1,tsp
430,424,1/2,tsp
430,1262,1,tsp
430,73,1/4,tsp
430,1063,,
430,503,2.5,cups
430,776,,Pinch
430,1263,2,
430,1264,3,
430,1265,1/2,cup
430,1266,1/2,cup
431,1267,1,lb.
431,2,1,Tbsp
431,37,3,cloves
431,776,,Pinch
431,32,2,Tbsp
431,21,1/4,cup
431,405,2,cups
431,90,"2 ",cups
431,220,1/8,tsp
431,1268,1/2,cup
431,152,1,tsp
432,667,3/4,cup
432,1133,2,tsp
432,115,"1/2 ",Tbsp
432,2,1,Tbsp
432,1269,2,cups
432,11,1,tsp
432,660,1/2,cup
432,415,2,oz.
432,236,1,cup
432,1270,"1/2 ",cup
433,66,1,lb.
433,1271,"2 ",cups
433,32,2,Tbsp
433,11,1/2,tsp
433,33,1/4,tsp
433,516,1/8,tsp
433,106,,
433,104,1/4,cup
433,1091,1,cup
434,2,"1/4 ",cup
434,35,2,Tbsp
434,990,1.5,Tbsp
434,33,1/4,tsp
434,11,1/4,"tsp "
434,842,,
434,2,1,Tbsp
434,341,14,oz.
434,179,1,
434,1272,6,cups
434,507,,pinch
435,1273,3-4,"2-3"""
435,1274,1-2,inches
435,1275,10,
435,106,,
435,90,4,cups
435,1276,4,bags
435,371,1/2,tsp
435,1277,1,Tbsp
435,424,1/4,cup
435,63,4,cups
436,1278,1,lb.
436,2,1,Tbsp
436,1279,2,"15oz. cans"
436,858,8,oz.
436,48,,
437,1280,1,cup
437,2,1/4,cup
437,269,1,Tbsp
437,8,1/2,tsp
437,9,1/4,"tsp "
437,33,1/8,tsp
437,11,1/2,"tsp "
437,48,,
437,6,1,"15oz. can"
437,1281,2,
437,109,2,
438,482,12,oz.
438,32,2,Tbsp
438,37,2,cloves
438,103,2,cups
438,62,6,oz.
438,104,3/4,cup
438,11,1/4,tsp
438,48,,
438,1122,4,cups
439,55,2,Tbsp
439,273,1,small
439,1,1,clove
439,1282,2,"cups "
439,810,1/2,Tbsp
439,726,1/2,tsp
439,673,1/4,tsp
439,90,3,cups
439,11,1,tsp
439,146,2,
440,152,1/2,cup
440,91,1/3,cup
440,1,2,cloves
440,150,1/2,Tbsp
440,207,1,tsp
440,1283,2,lbs
440,1284,6,
440,148,1,Tbsp
440,210,1,Tbsp
441,345,1,cup
441,1285,1/4,cup
441,577,1/2,cup
441,204,1/4,tsp
441,1286,"1 1/3",cup
441,1287,1,cup
441,63,2,cups
441,865,1/2,tsp
442,1288,1,
442,1289,1/4,
442,123,3,cloves
442,1290,2-3,
442,783,,Pinch
442,1291,1/2,cup
442,19,2,Tbsp
442,242,2,Tbsp
442,488,1/2,cup
442,513,1,Tbsp
443,2,1,Tbsp
443,33,1/4,tsp
443,1292,1,cup
443,1293,1,clove
443,104,1,Tbsp
443,73,1/4,tsp
443,106,,
443,795,,Pinch
443,99,1.5,"Tbsp "
443,2,3,"Tbsp "
443,1294,1,"14-16"""
443,693,4,oz.
443,40,2,
444,498,1,lb
444,1295,4,cups
444,1296,1/3,"cup "
444,1297,1,large
444,1,1,clove
444,172,1/4,cup
444,993,1/3,cup
444,1298,1/2,tsp
444,1299,,
444,1300,4,oz.
445,1269,1.5,cups
445,462,1,tsp
445,11,Pinch,
445,1183,8,Tbsp
445,1301,3,Tbsp
445,1302,1/2,lb.
445,115,1,Tbsp
445,148,1,tsp
445,130,1,
445,545,4,oz
445,115,2,tsp
445,1303,1,large
446,852,2,"15oz. cans"
446,1304,2,
446,1305,1,small
446,9,1/2,tsp
446,33,1/4,tsp
446,1306,2,
446,452,12,
446,157,1/4,bunch
446,1307,4,oz.
447,42,1,
447,41,1,
447,53,1,
447,44,1/2,
447,255,1,pint
447,2,2,Tbsp
447,1308,,Pinch
447,2,1/3,cup
447,276,3,Tbsp
447,391,2,Tbsp
447,36,1/2,"Tbsp "
447,37,1,clove
447,65,1/2,tsp
447,11,1/2,tsp
447,106,,
447,482,"1 ",lb
447,1309,1/4,bunch
448,2,1,Tbsp
448,37,2,cloves
448,1310,19,oz.
448,10,1,tsp
448,11,1/4,"tsp "
448,337,,
448,1311,1,cup
448,1312,1/4,lb
448,1313,1/3,cup
448,1314,1/2,cup
448,488,1.5,cups
448,1315,handful,
448,130,1,
448,120,1,oz
449,667,3/4,cup
449,462,1,Tbsp
449,1316,2,"tsp "
449,2,1,Tbsp
449,873,2,cups
449,73,1/2,Tbsp
449,763,2,Tbsp
449,32,2,Tbsp
449,37,1,clove
449,104,1,Tbsp
449,1317,1,cup
450,19,2,Tbsp
450,37,1,clove
450,511,1,"28oz. can"
450,114,1,"6oz. can"
450,462,1/2,Tbsp
450,73,3/4,tsp
450,124,1,tsp
450,125,1/2,tsp
450,246,,
450,126,1,pinch
451,746,1/2,cup
451,37,1,clove
451,99,1,Tbsp
451,10,1/2,tsp
451,11,1/2,tsp
451,435,"1/4 ",tsp
451,249,1/4,"tsp "
451,250,1/4,tsp
451,332,2,lbs
451,2,2,Tbsp
451,10,1/4,tsp
451,33,1/8,tsp
451,11,1/4,tsp
451,106,,
451,972,1/4,bunch
451,142,1,oz
452,503,1.5,cups
452,1318,1,cup
452,146,2,
452,1319,"4 oz",can
452,1317,4,oz
452,726,1/4,tsp
452,11,1/4,tsp
452,1320,7,
453,111,1/2,cup
453,468,"1/4 ","cup "
453,2,1,Tbsp
453,1321,1,"Tbsp "
453,269,"1/2 ","Tbsp "
453,115,"1/2 ",tsp
453,11,1/4,tsp
453,842,,
453,3,1,lb
453,1322,1/2,tsp
453,55,1,Tbsp
453,1323,2,
453,44,1/4,
453,555,1,
453,13,2,oz
454,442,1,cup
454,90,1/4,cup
454,232,3/4,cup
454,315,3,Tbsp
454,1324,1/2,tsp
454,371,1/2,tsp
454,1325,5-6,cups
455,588,1/4,cup
455,35,"2 ",Tbsp
455,10,1/2,tsp
455,674,"1/4 ",tsp
455,1326,Pinch,
455,11,"1/4 ",tsp
455,1,1,clove
455,877,"1/2 ",cup
455,1327,1/2,cup
455,19,1,Tbsp
455,1328,1,
455,507,Pinch,
455,179,1,
455,1329,2,
455,96,1/2,cup
455,1282,1,cup
455,90,1.5,cups
455,11,"1/4 ",tsp
456,2,1,Tbsp
456,179,1,
456,1,2,cloves
456,1330,1,lb.
456,90,1,cup
456,1331,1-2,Tbsp
456,76,1,"14oz. can"
456,531,1/4,tsp
456,697,4,cups
456,1332,2,cups
456,44,1/4,
456,532,1,
456,17,1/4,bunch
456,531,1/2,tsp
456,146,2-3,
457,1333,2,cups
457,44,1/4,
457,168,1,
457,1334,1,
457,157,1/4,bunch
457,11,1,tsp
458,147,14oz.,block
458,479,1,large
458,148,2,Tbsp
458,90,1,Tbsp
458,1244,Pinch,
458,1335,1,cup
458,1336,2,Tbsp
458,1337,3,oz
459,111,1/3,cup
459,424,1/2,Tbsp
459,36,1,tsp
459,35,1,tsp
459,11,1/4,tsp
459,106,,
459,320,1/2,bag
459,146,3,
459,111,1/3,cup
459,33,1/8,tsp
459,8,1/4,tsp
459,11,1/8,tsp
459,1338,1,
459,8,1,Tbsp
459,220,1,tsp
459,10,1,tsp
459,726,1/2,tsp
459,100,1/4,tsp
459,33,1/4,tsp
459,64,1/4,tsp
459,11,1/4,tsp
459,106,,
459,1339,1/2,lb
459,32,1,Tbsp
459,37,1,clove
459,452,6,small
459,146,3,
460,1340,2,
460,333,1.5,cups
460,255,1,cup
460,763,1,cup
460,21,1,cup
460,115,2,Tbsp
460,160,4,tsp
460,11,1/2,tsp
460,63,1,cup
460,479,1,large
460,55,1/4,cup
461,2,1/4,cup
461,276,2,Tbsp
461,37,1,clove
461,36,1,tsp
461,994,,
461,1341,1/2,lb
461,702,4,cups
461,139,1/2,cup
461,120,2,oz
462,1342,1/2,lb.
462,1343,1,"13oz. can"
462,115,1,tsp
462,737,6,Tbsp
463,1344,1,cup
463,286,2,lbs.
463,2,2,Tbsp
463,507,1,pinch
463,6,1,"15oz. can"
463,14,1,
463,108,1,
463,328,1/4,cup
463,98,1/3,cup
463,90,1/3,cup
463,99,1/4,cup
463,1,1,clove
463,9,1/2,tsp
463,101,1/4,tsp
463,11,1/2,tsp
463,1345,1,cup
463,1346,1,cup
464,1347,1,cup
464,1348,1/4,cup
464,1349,1/4,cup
464,1350,2,Tbsp
464,32,1,Tbsp
464,63,3,Tbsp
464,479,1,large
464,1351,,
465,1352,2,Tbsp
465,423,1,Tbsp
465,152,4,tsp
465,207,1,tsp
465,91,1,Tbsp
465,150,1,tsp
465,210,1/2,Tbsp
465,1353,6,cups
465,1354,11oz,can
465,1355,1,
465,577,1/4,cup
465,883,1/4,
465,14,1/2,
466,401,1/2,lb.
466,1027,4,oz.
466,1356,8,oz.
466,498,1/2,lb.
466,625,1,cup
466,8,1/2,tsp
466,112,1/2,tsp
466,36,1/2,tsp
466,11,1/4,tsp
467,153,2,Tbsp
467,423,1,Tbsp
467,152,4,tsp
467,207,1,tsp
467,91,1,Tbsp
467,150,1,tsp
467,210,1/2,Tbsp
467,401,1,lb
467,760,1,Tbsp
467,1357,Pinch,
467,577,1/3,cup
467,1358,1,cup
467,109,2,
468,172,1/3,cup
468,2,1,Tbsp
468,37,2,cloves
468,401,1/2,lb
468,184,2,cups
468,139,1/3,cup
468,39,8,oz
468,130,1,
468,1326,Pinch,
468,120,2,oz
469,32,1,tsp
469,103,3,Tbsp
469,325,1,tsp
469,88,1/4,tsp
469,371,1/4,tsp
469,1359,,
469,195,1,
469,1360,1,cup
469,1361,,
469,1362,,
469,1363,,
469,69,,
469,574,,
469,70,,
470,1364,1/2,
470,156,1,
470,1365,,
470,1366,2,Tbsp
470,1367,1,Tbsp
470,11,1/2,tsp
470,2,1/2,cup
470,35,1/4,cup
470,1368,1,cup
470,1369,1/2,cup
470,1,3,cloves
470,10,1,tsp
470,726,1/2,tsp
470,1326,1/4,tsp
470,11,1/2,tsp
470,1370,4,
470,697,4,cups
471,2,1,Tbsp
471,1371,1,
471,5,1,"10oz. can"
471,6,1,"15oz. can"
471,1372,1/2,tsp
471,410,1/2,tsp
471,336,1/4,tsp
471,73,1/4,tsp
471,1373,8,oz.
471,1374,4,oz.
471,1375,1,
471,108,1,
471,1376,1/3,cup
471,17,1,handful
471,51,1/4,cup
472,21,2,cups
472,1377,1,tsp
472,462,1,Tbsp
472,475,"1 1/8",tsp
472,1378,1/2,cup
472,1379,1/2,cup
472,1380,3,Tbsp
472,1381,,
473,452,12,6-inch
473,1382,4,oz
473,202,1/2,lb
473,1383,15,oz
473,33,1/4,tsp
473,726,1/2,tsp
473,11,1/4,tsp
473,106,,
473,1384,,
473,242,1,Tbsp
473,37,1,clove
473,350,4,oz
473,1212,3/4,cup
473,73,1/4,tsp
473,1382,4,oz
474,1385,1/2,lb
474,2,1,Tbsp
474,273,1,
474,218,1,
474,1386,3,
474,1,4,cloves
474,1387,1,lb
474,220,1,tsp
474,10,1,tsp
474,8,1,tsp
474,100,1/4,tsp
474,48,,
474,175,3,cups
474,90,2,cups
474,146,3,
474,697,6,cups
475,1388,1.5,cups
475,852,1,"15oz. can"
475,44,1/4,
475,108,1,
475,17,1/2,cup
475,256,2,cups
475,7,1,tsp
475,8,1/2,tsp
475,11,1/4,tsp
475,1044,1/2,cup
475,294,"10 ",7-inch
476,189,1/4,cup
476,617,1,Tbsp
476,238,1,Tbsp
476,432,1,Tbsp
476,1389,1,Tbsp
476,148,1,tsp
476,1390,7,oz
476,338,1,Tbsp
476,1391,8,oz
476,37,2,cloves
476,240,1/2,lb
476,146,2,
477,1392,1,lb
477,338,2,Tbsp
477,1393,1/2,lb
477,18,1,
477,1394,1,
477,1395,,
477,519,1/2,tsp
477,146,3,
477,1396,4,
477,1397,4,Tbsp
477,1398,4,Tbsp
478,73,1/2,tsp
478,1399,2,cups
478,242,2,Tbsp
478,1400,3/4,cup
478,335,1/2,tsp
478,245,1,pinch
478,1401,1.5,cups
479,322,1,"lb. "
479,1402,1,
479,123,2,cloves
479,1220,2,Tbsp
479,1403,3,
479,1404,"8 ",7-inch
479,1405,1,batch
479,1406,1.5,cups
479,146,3-4,
480,19,1/4,cup
480,1407,2,Tbsp
480,1408,1,Tbsp
480,1409,1,
480,73,1/4,tsp
480,337,,
480,1410,1/2,lb
480,1392,1,lb
480,1411,1/2,
480,28,2,Tbsp
480,1395,,
480,1412,,
481,19,1/4,cup
481,1407,2,Tbsp
481,385,1,Tbsp
481,125,1,tsp
481,73,1/2,tsp
481,106,,
481,1413,2,
481,1414,4,
481,1415,1/2,
481,1394,1,
481,1416,1/4,
481,1417,2,oz
482,242,2,Tbsp
482,37,2,cloves
482,74,2,Tbsp
482,1212,1.5,cups
482,73,1/4,tsp
482,1418,1/8,tsp
482,106,,
482,365,1/4,cup
482,1419,3/4,lb
482,75,4,
482,1417,2,oz
483,1420,1/2,
483,1421,2,Tbsp
483,1395,,
483,334,1/4,cup
483,1372,1/4,tsp
483,336,1/8,tsp
483,73,1/8,tsp
483,99,1/2,Tbsp
483,19,1,Tbsp
484,353,8,oz
484,19,1,Tbsp
484,37,2,cloves
484,240,1/2,lb
484,671,2,cups
484,1422,1/3,cup
484,1423,8,oz
484,1424,,
484,365,1/4,cup
485,1425,3/4,cup
485,2,1,Tbsp
485,1,1,clove
485,1426,1,
485,490,1,
485,870,1,lb.
485,235,1,"15oz. can"
485,114,3,oz.
485,269,3,Tbsp
485,91,3,Tbsp
485,1427,1/2,Tbsp
485,11,1/2,tsp
485,7,1/2,tsp
485,143,8,
486,75,8,
486,334,1/2,cup
486,409,2,Tbsp
486,73,1/4,tsp
486,385,1/2,tsp
486,337,,
486,419,2,
487,1428,1,Tbsp
487,1429,3,cups
487,1430,,
487,1431,1,tsp
487,1017,1,
487,189,1/2,Tbsp
487,190,1/2,Tbsp
487,1432,1,
487,261,1/4,
487,1433,1/2,cup
487,1434,1,cup
488,130,1,
488,74,1.25,cups
488,73,1/2,tsp
488,874,3/4,cup
488,434,2,tsp
488,1435,2,tsp
488,1436,1,cup
489,1437,2,
489,19,1/3,cup
489,123,6,cloves
489,73,1/4,tsp
489,337,,
489,1438,2,lbs
490,18,1,
490,123,4,cloves
490,1439,2,
490,673,1/2,Tbsp
490,726,1/2,Tbsp
490,11,1/2,tsp
490,337,,
490,1440,1/2,tsp
490,1441,3,lb
490,1442,2,
491,1443,8,oz.
491,1444,1,
491,1445,1,
491,73,1/4,tsp
491,1446,1.5,lb.
491,338,2,Tbsp
491,410,1,tsp
491,1447,,
491,773,1,lb.
491,338,2,Tbsp
491,1447,,
491,6,1,"15oz. can"
491,1432,1,
491,1448,1/4,
491,17,1/4,bunch
492,1449,1,"16oz. jar"
492,242,2,Tbsp
492,123,4,cloves
492,124,1/2,tsp
492,48,,
492,1450,1/2,cup
493,697,1,cup
493,401,4-5,
493,1451,1,
493,403,2,Tbsp
493,1351,,
493,1452,,
493,1453,,
494,1454,1,
494,152,3,Tbsp
494,91,1.5,Tbsp
